pe_ratio,debt_to_equity,roe,revenue_growth,rsi,macd_signal,bollinger_position,volume_ratio,market_cap,sector,news_sentiment,analyst_rating,future_return
7.33,1.48,0.0958,0.2492,40.8,1.951,0.1917,1.29,677.51,Healthcare,-2.3799,1.34,-0.3
48.96,1.81,0.1336,0.0191,78.06,2.6099,0.367,0.54,13919.97,Energy,1.237,1.17,-0.1544
9.42,1.3,0.1781,0.1549,61.19,2.2873,0.8885,1.76,204.28,Energy,-0.2759,3.28,0.0533
52.78,1.77,0.1643,0.1539,51.38,3.9596,0.9357,1.19,14026.3,Finance,-0.0274,1.79,-0.3
23.37,1.81,0.0708,0.1292,59.19,-0.1815,0.9217,0.81,611799.79,Technology,0.8607,4.94,0.3
17.92,1.16,0.1277,0.0081,9.62,0.3544,0.8183,0.46,230.53,Consumer,-0.1407,1.07,-0.2499
16.36,0.96,0.1638,-0.0742,47.77,0.6413,0.6882,1.24,1064.93,Finance,-0.7552,3.99,-0.0921
16.69,1.26,0.0297,0.1553,99.21,-0.1208,0.9137,0.92,34701.92,Consumer,-0.5735,1.17,-0.3
2.61,1.9,0.2211,-0.176,8.84,1.0844,0.7142,1.08,43931.59,Consumer,-0.8444,3.44,-0.0557
9.75,2.36,0.2345,0.0398,51.92,-3.4224,0.9539,0.45,1233.69,Technology,0.1335,2.68,0.0538
23.95,2.75,0.0622,-0.303,29.56,0.4098,0.0248,0.81,154378.63,Technology,1.2597,3.53,0.1364
11.72,1.23,0.1355,-0.1205,53.99,-2.7549,0.9216,1.27,1585.8,Finance,0.8596,4.05,0.2654
3.96,1.95,0.1714,-0.0516,57.38,-1.9252,0.5557,2.56,230253.28,Energy,0.0943,1.13,-0.1112
11.68,2.94,0.0764,0.2445,57.75,1.4658,0.1118,0.9,20687.88,Consumer,-0.6586,3.09,-0.1083
47.62,3.32,0.1585,0.1832,85.22,-0.3982,0.2149,2.06,102994.42,Healthcare,0.3034,4.77,0.0512
33.03,1.59,0.1331,-0.0031,38.97,1.3952,0.8522,1.48,17011.69,Finance,1.8015,1.87,0.0968
11.59,1.44,0.0026,0.1894,51.64,-0.4416,0.5061,1.12,30149.64,Consumer,-0.9306,1.31,-0.3
26.08,1.85,0.1567,0.2131,1.09,2.2128,0.9828,0.6,33532.32,Technology,0.7504,4.08,0.2211
9.09,0.83,0.032,0.0559,78.96,-0.4782,0.1175,0.62,79983.3,Technology,0.4271,3.97,0.2137
3.12,1.47,0.1951,-0.1277,25.95,-3.9098,0.4125,1.36,7588.16,Technology,-0.7234,2.56,-0.1225
5.81,2.58,0.0663,0.0488,81.66,0.4508,0.3319,0.77,1339.69,Technology,0.2423,4.32,0.2226
42.53,2.42,0.1071,0.0653,26.56,-4.3377,0.5161,0.74,6919.66,Energy,-0.4166,3.18,-0.2434
9.78,1.4,0.2298,-0.1049,1.08,-2.9054,0.6334,0.91,2132.44,Energy,-0.8676,2.9,-0.1568
10.03,1.88,0.1597,0.1351,15.48,-1.7659,0.6616,0.92,2430.51,Consumer,-0.9744,4.29,-0.0142
9.58,1.01,0.0336,0.122,98.57,-2.0154,0.0013,1.57,221805.13,Consumer,-0.7209,1.39,-0.2937
55.89,2.51,0.0388,0.1468,31.98,-1.0901,0.089,0.78,28154.31,Finance,-1.1706,1.9,-0.3
44.74,1.57,0.0721,0.1218,10.88,-2.0841,0.0351,1.49,25680.19,Technology,1.9534,2.78,0.166
71.88,1.4,0.1516,0.1895,11.88,-2.8119,0.8646,1.25,69236.75,Technology,-0.9533,1.34,-0.3
10.73,1.33,0.1487,0.0531,31.03,3.0837,0.3133,0.43,27862.05,Healthcare,1.5601,4.98,0.3
15.43,1.59,0.0526,0.1103,3.76,-1.3563,0.3671,1.16,339135.49,Healthcare,0.3827,2.25,-0.0271
3.62,1.26,0.0266,0.0203,51.15,-4.4615,0.4504,0.26,122.82,Technology,-1.7129,4.79,-0.1361
39.71,2.45,0.1425,-0.0077,21.37,-0.7218,0.8493,0.64,1101.93,Healthcare,-0.8307,2.9,-0.3
4.79,1.3,0.1055,0.2807,51.93,-2.2495,0.0142,1.26,1995.51,Healthcare,0.3422,4.7,0.3
14.49,4.29,0.2926,-0.2266,14.08,-1.7699,0.1186,0.99,517.27,Technology,-0.6698,2.76,-0.1608
5.06,3.97,0.1229,0.2115,42.99,1.4207,0.6852,0.41,10156.26,Energy,0.1927,4.26,0.2557
7.61,0.97,0.2651,-0.0131,59.79,-0.8963,0.9639,0.57,11157.48,Energy,-1.8659,4.0,-0.1961
6.24,1.72,0.0264,-0.0325,6.2,-2.3052,0.6428,0.27,421119.73,Consumer,0.0555,4.79,0.2054
7.49,1.12,-0.0059,0.1192,39.87,0.8925,0.2611,0.51,49393.71,Energy,-0.1226,3.55,0.0661
7.91,1.36,0.0304,-0.1434,30.25,2.2999,0.5199,1.34,2936.42,Technology,1.9044,1.91,0.2478
7.86,5.48,0.2151,-0.0424,24.04,1.0737,0.975,0.76,21779.38,Healthcare,-0.6728,3.17,-0.0493
23.73,1.37,0.2605,-0.0474,60.45,-4.9071,0.5281,1.09,209.78,Technology,0.7117,1.58,-0.0396
5.03,2.05,0.0574,0.0468,58.85,-2.23,0.3735,1.01,10769.9,Finance,1.3015,2.34,0.2326
14.53,2.28,0.0832,-0.0406,63.07,0.0949,0.3834,1.02,9677.65,Healthcare,1.0822,4.16,0.295
32.28,0.9,0.0265,0.3202,15.89,-0.4886,0.967,1.67,1333.82,Technology,1.1488,1.06,-0.0727
8.08,0.99,-0.0249,0.3496,28.57,-0.6546,0.7189,0.9,5418.67,Consumer,-0.0721,3.48,0.0859
6.86,0.8,0.1775,-0.2233,20.97,-1.9655,0.6872,1.58,2028.24,Consumer,0.4305,3.77,0.1816
10.13,0.97,0.1378,0.1616,54.05,-2.8112,0.2321,0.29,1255.02,Healthcare,-0.5886,4.6,0.0887
31.31,0.3,0.1208,0.2088,46.11,4.0156,0.5595,1.74,31225.75,Energy,0.5916,4.03,0.1305
14.23,2.29,0.008,0.1614,33.03,0.0542,0.3567,0.52,64075.82,Consumer,-1.0964,2.61,-0.2753
7.96,5.65,0.2512,-0.0187,78.6,1.2842,0.2402,0.58,22471.23,Finance,-0.7979,4.06,0.0193
17.94,1.8,0.0797,0.0434,9.4,0.0125,0.8956,0.7,3373.79,Healthcare,2.0497,3.5,0.3
5.04,0.7,0.1627,-0.0322,97.49,0.0927,0.3832,1.72,2153.59,Finance,0.9488,3.35,0.2616
21.01,1.12,0.0036,0.017,11.65,-0.1242,0.2828,0.64,3590.33,Healthcare,-1.5609,1.29,-0.3
16.89,1.25,0.1048,-0.1015,77.31,-2.2409,0.9317,0.72,5218.6,Energy,0.3591,3.16,0.0254
9.52,0.9,0.1433,0.0628,36.82,-3.029,0.1973,0.62,1416.32,Technology,-0.993,4.47,-0.0112
6.23,2.76,0.1462,-0.1454,86.53,0.7725,0.7455,1.14,66679.18,Healthcare,0.6898,2.75,0.1313
5.99,2.68,0.1324,0.05,7.42,0.3757,0.6527,1.45,5407.02,Technology,0.3836,3.82,0.2149
18.69,0.82,0.1596,-0.1073,37.47,1.8766,0.9205,2.34,37412.56,Healthcare,0.2091,4.61,0.1667
32.56,2.55,0.0296,0.111,33.54,1.4707,0.832,3.32,492.83,Energy,-0.6394,3.14,-0.2349
7.32,4.12,0.1358,-0.0219,99.32,-1.617,0.7053,1.38,2045.34,Finance,1.4563,1.35,0.1513
17.58,5.16,0.1291,0.1236,98.55,2.2652,0.3146,1.2,45197.04,Technology,-0.6542,1.22,-0.3
2.29,9.2,0.1385,0.2422,18.98,1.5301,0.4956,0.54,46494.62,Finance,0.2358,4.19,0.2994
7.63,0.96,0.1258,0.3184,62.99,1.3817,0.9445,2.6,731.39,Healthcare,-0.2135,1.13,-0.1304
11.88,8.98,0.0181,-0.2992,53.55,4.4987,0.0232,1.11,14855.68,Healthcare,-1.3906,5.0,-0.1639
5.88,1.33,0.0146,-0.0451,15.44,4.0879,0.7943,0.87,15656.3,Energy,-0.3383,1.51,-0.2225
5.76,1.16,-0.0571,0.0345,16.78,1.3798,0.2518,1.21,1965.64,Healthcare,-1.6963,4.1,-0.243
7.14,2.01,0.1854,0.149,98.93,1.1304,0.185,0.73,16547.59,Energy,0.5801,4.47,0.3
15.39,1.16,0.1862,-0.1676,45.27,2.1633,0.2322,0.31,343.47,Healthcare,-0.6239,2.23,-0.2335
10.49,2.09,0.1875,-0.0673,12.58,-1.1679,0.0598,1.33,1269.29,Finance,-0.3447,3.17,-0.0227
2.03,0.75,0.1445,0.0996,21.48,-1.1397,0.992,1.96,26847.18,Healthcare,0.6306,4.81,0.3
2.23,1.43,-0.0506,0.0927,26.83,1.3468,0.8699,1.32,8595.56,Technology,-0.6057,4.82,0.1
7.5,3.57,0.0379,0.1366,51.09,-1.713,0.5211,1.0,9536.11,Consumer,-2.1844,4.72,-0.238
17.57,1.59,0.1336,0.1466,33.55,1.1855,0.7151,1.01,5709.2,Technology,0.3551,2.1,-0.0326
1.35,1.79,0.1308,0.1308,45.5,0.3137,0.5566,1.09,23713.63,Technology,-0.6817,1.24,-0.2015
8.17,2.19,0.1022,0.109,16.65,-1.7124,0.8116,1.07,26113.14,Energy,-0.3323,1.41,-0.1913
8.0,3.33,0.1495,0.0884,32.67,0.0517,0.8448,0.97,39458.16,Healthcare,0.5539,1.57,0.0164
36.99,0.61,0.1209,0.1797,7.03,2.6102,0.2328,1.01,10418.5,Finance,-0.9981,3.69,-0.2651
8.95,2.34,0.1297,-0.2559,88.97,0.1647,0.4597,2.18,3726.32,Healthcare,0.3473,4.21,0.1663
16.55,1.4,0.0689,0.3117,19.88,0.1731,0.6348,1.27,2659.7,Consumer,0.0456,1.2,-0.1497
13.64,1.82,0.1986,-0.2507,75.69,0.658,0.9784,1.05,978.78,Healthcare,-0.04,4.56,0.1228
2.22,3.11,0.0855,-0.0819,34.96,0.9184,0.6827,1.39,3620.69,Consumer,-0.2584,3.99,0.0901
22.52,0.81,0.0135,0.046,47.44,-0.6617,0.8976,1.39,2409.64,Consumer,0.241,3.12,-0.0296
14.47,0.9,0.0583,0.1809,29.13,0.7005,0.8461,1.6,199417.82,Technology,0.6339,4.96,0.3
18.29,0.52,0.0921,-0.3693,69.64,-2.0981,0.5821,0.68,998.37,Consumer,-1.7278,2.06,-0.3
281.74,1.19,0.1995,0.0758,84.45,-1.5981,0.8937,0.79,64519.59,Consumer,0.7717,1.87,-0.3
2.3,3.66,0.1166,0.1989,28.63,-1.3423,0.3774,0.67,4743.47,Finance,-0.3482,2.34,-0.0386
48.41,1.53,0.1051,0.2292,24.22,0.9395,0.3793,1.47,5361.8,Energy,-1.7032,3.11,-0.3
9.68,0.74,0.0201,-0.0246,68.14,0.3205,0.781,1.43,18076.65,Healthcare,-0.2085,2.55,-0.0943
15.33,1.23,0.1828,0.0349,19.52,-0.2687,0.1345,0.53,474.81,Finance,-1.0194,4.32,-0.0707
11.75,0.68,0.0678,-0.0124,63.98,1.3815,0.3058,1.22,1636.07,Energy,1.0817,4.58,0.3
8.68,0.84,0.112,0.0211,9.44,0.7577,0.6086,1.99,677.03,Technology,-1.4379,4.87,-0.0726
7.72,2.08,0.2384,-0.0748,62.01,-0.58,0.4201,0.89,3787.58,Finance,0.1989,4.27,0.2257
15.86,0.82,0.1607,-0.0534,51.34,-2.0705,0.9407,1.17,1315.02,Finance,0.2315,3.43,0.054
3.62,3.21,-0.0103,0.1452,11.39,-1.6394,0.9585,1.44,112903.23,Technology,0.3838,3.45,0.1861
22.21,1.58,-0.0216,0.0997,64.91,-2.9336,0.5026,0.52,2523.28,Consumer,0.6505,1.75,-0.071
8.73,1.74,0.1149,0.1537,44.66,0.2811,0.5391,1.08,69.62,Technology,-0.5074,2.05,-0.1609
4.93,1.4,0.023,0.1121,21.71,-1.7243,0.7246,1.89,4151.12,Healthcare,-1.1643,4.99,-0.0033
8.5,2.62,0.1719,0.1857,35.34,-0.9906,0.4573,0.74,40737.77,Technology,-2.1088,2.05,-0.3
33.31,2.64,0.1234,0.2117,49.21,-0.2552,0.1901,1.52,211194.95,Finance,0.1556,2.87,-0.0673
7.94,2.02,0.1332,-0.1813,9.16,2.088,0.747,1.01,5120.53,Technology,-0.5439,2.54,-0.1745
16.23,2.31,0.0635,-0.0481,95.76,1.8576,0.7378,0.71,2881.88,Healthcare,1.1707,3.75,0.266
6.79,1.45,0.2593,0.0453,66.56,-0.1094,0.245,0.95,7872.23,Consumer,0.6237,2.34,0.1419
22.34,2.28,0.3474,0.0766,10.25,2.531,0.8329,0.77,18585.04,Consumer,1.3935,3.73,0.3
21.08,1.35,0.0977,-0.0205,82.29,-4.0247,0.6136,0.64,847.45,Energy,-1.4823,4.84,-0.1816
53.46,1.65,0.1482,0.2168,32.26,3.7544,0.2363,0.88,4969.62,Energy,-0.9648,2.01,-0.3
10.59,1.4,0.1278,0.377,59.68,1.385,0.652,1.03,7338.8,Healthcare,0.4474,2.48,0.1265
20.8,1.25,0.0992,0.1079,27.71,0.2056,0.2336,0.92,8880.44,Energy,1.3349,2.37,0.1553
13.18,1.09,0.0534,0.0927,73.34,-1.7827,0.2652,0.88,6068.79,Consumer,2.4201,2.2,0.3
34.35,2.18,0.0332,0.2074,72.3,-0.8761,0.848,1.12,1246.93,Consumer,0.4312,2.08,-0.1469
6.85,3.62,0.0292,-0.1999,55.2,1.2187,0.9295,1.3,15954.33,Energy,0.0299,3.52,0.0415
22.11,3.33,0.1524,0.0843,24.09,1.2642,0.2569,0.56,7411.99,Technology,0.856,3.19,0.1485
10.43,0.78,0.0784,0.2269,25.37,1.3368,0.9281,0.88,7376.03,Consumer,-0.6191,3.03,-0.0633
11.57,3.57,-0.0863,-0.0165,38.29,-1.457,0.2388,0.37,929.78,Energy,-0.7915,4.2,-0.0907
13.11,1.36,0.1556,-0.104,14.5,-1.8597,0.1173,0.92,29154.82,Energy,0.5747,1.59,-0.0291
14.91,2.36,0.1169,0.0521,33.77,0.3904,0.0582,1.08,1216.98,Healthcare,0.7051,1.68,-0.0015
11.1,0.96,0.2277,0.0709,68.44,1.5397,0.2421,1.33,205433.12,Healthcare,-0.0411,3.05,0.0515
14.47,1.8,0.1498,-0.0563,83.08,0.0064,0.3852,1.08,766.24,Consumer,-0.8423,2.41,-0.2407
43.06,1.99,0.0017,0.3944,33.26,2.963,0.9275,1.32,37213.69,Finance,1.009,1.7,-0.1005
26.8,0.68,-0.0584,0.0082,23.36,0.0663,0.2422,1.03,178.33,Energy,-1.3335,3.76,-0.3
24.42,2.37,0.0624,-0.093,83.26,-0.0014,0.3655,0.71,88.53,Technology,0.1115,2.98,-0.097
8.46,3.7,0.07,0.066,89.07,1.3411,0.7342,0.57,2671.69,Finance,0.3938,1.81,-0.0027
5.98,1.48,0.1955,0.2162,41.0,2.4385,0.3021,0.88,88.29,Energy,-0.6086,2.06,-0.0917
26.16,3.73,0.1193,0.0826,2.69,-2.6985,0.6844,0.68,34872.24,Finance,1.4678,3.89,0.3
24.55,1.47,0.2107,0.1528,69.5,-2.236,0.4321,0.94,7757.33,Energy,-0.0791,2.31,-0.1247
39.57,2.74,0.014,-0.0507,78.4,-0.6265,0.1964,0.78,133527.3,Energy,-0.4513,1.82,-0.3
7.51,0.44,0.1972,0.3032,1.8,6.3179,0.7341,1.23,5800.0,Finance,-2.1433,4.86,-0.1281
10.14,7.04,0.1777,0.1643,59.5,-0.5229,0.027,1.02,13177.95,Healthcare,3.1609,1.35,0.3
3.28,4.04,-0.0415,0.2372,58.84,-0.2436,0.2923,1.25,4739.14,Energy,-0.1477,1.59,-0.0945
8.9,1.39,0.2258,0.1348,37.87,1.2367,0.3562,1.25,1411.12,Consumer,-1.5742,3.87,-0.1547
27.04,0.5,0.1275,0.2037,74.98,1.9539,0.4582,0.91,3591.95,Finance,-0.9711,2.7,-0.2751
8.39,1.96,0.1514,-0.051,42.82,0.3396,0.6799,0.94,729.31,Healthcare,1.1229,4.01,0.3
20.34,0.69,0.0508,0.0063,67.68,2.3287,0.4594,1.29,17585.63,Technology,-1.0156,3.21,-0.2773
10.46,2.15,0.222,0.282,51.71,-2.3879,0.5943,3.4,4377.82,Energy,0.3925,1.16,-0.0192
15.79,2.11,0.0251,0.314,24.85,-1.5322,0.5958,0.61,6630.96,Energy,0.5998,3.74,0.1836
4.86,0.94,0.1866,-0.0921,60.65,2.325,0.3733,1.02,2297795.05,Consumer,-0.3467,4.22,0.1017
13.04,3.23,0.1856,0.1175,73.69,0.0219,0.934,0.55,3618.81,Healthcare,-0.725,3.21,-0.0966
1.11,2.67,0.0421,0.0154,97.39,-2.5249,0.9559,0.99,15176.71,Energy,0.2216,2.23,0.0352
10.49,2.96,0.2787,-0.0246,38.01,-2.6451,0.5819,0.71,7271.58,Healthcare,0.5606,1.06,-0.0191
3.31,1.66,0.1385,0.1227,6.45,-1.6219,0.0717,0.94,82058.57,Energy,-1.6007,4.63,-0.0746
31.97,0.71,0.1723,0.2511,98.8,0.0043,0.4911,1.08,13054.87,Technology,-2.1883,3.83,-0.3
22.69,2.96,-0.0022,0.1477,62.38,0.9348,0.1844,0.78,4708.64,Consumer,1.1284,1.18,-0.0365
17.7,1.4,0.2894,0.0321,94.65,-0.6581,0.4832,0.41,794154.37,Technology,0.5805,4.36,0.2718
41.13,0.72,0.022,0.1572,10.38,0.77,0.1885,2.04,1451.9,Technology,0.3188,1.21,-0.291
5.7,3.71,0.202,0.026,34.2,-0.8741,0.7039,1.52,5499.0,Finance,-0.756,3.85,0.0039
49.3,5.81,0.0404,0.1418,13.39,2.4478,0.0804,0.94,50663.7,Technology,1.1222,3.78,0.0629
25.68,1.61,0.0705,0.2895,83.55,5.1037,0.9533,0.64,1577.71,Consumer,1.105,4.66,0.3
10.08,6.02,0.1831,-0.2316,88.03,-0.7852,0.1954,1.04,37467.31,Consumer,0.0615,1.66,-0.1264
30.22,1.74,0.2022,0.1996,50.13,0.9599,0.6607,1.2,3105.89,Energy,-0.2968,3.27,-0.0781
5.03,1.31,0.0183,-0.1509,18.66,0.7968,0.917,1.47,60262.94,Technology,0.3828,3.18,0.0961
6.3,1.13,0.2072,0.2642,12.71,0.2774,0.2479,1.54,57183.64,Healthcare,0.2628,1.14,-0.0032
7.49,4.4,0.2036,-0.0156,58.82,1.3065,0.9343,1.69,6767.13,Finance,-0.5944,3.55,-0.0317
7.98,1.03,0.045,-0.1027,50.64,0.9576,0.3887,0.42,1095.6,Finance,-1.583,2.02,-0.3
5.23,2.56,0.2479,0.1843,69.48,-0.9421,0.9605,0.86,3703.56,Finance,0.242,2.33,0.1078
32.41,1.18,0.0035,0.1346,30.52,2.6331,0.9714,1.64,7866.49,Consumer,-0.1576,1.97,-0.2727
9.9,1.25,0.07,-0.0699,40.24,0.4033,0.1881,0.63,47884.27,Consumer,0.7049,1.22,-0.0505
16.15,3.06,0.1583,-0.1079,2.14,-0.7696,0.8311,1.84,15385.18,Energy,1.7015,1.67,0.1828
7.72,1.31,0.0517,0.0519,61.01,4.8864,0.1934,2.47,23761.34,Technology,-1.2532,1.83,-0.3
2.84,1.29,0.1411,-0.1006,42.31,-0.2324,0.2264,1.81,16295.72,Consumer,0.4634,3.31,0.168
15.12,3.25,0.1393,-0.0792,91.98,0.5099,0.0841,1.39,44021.7,Finance,-1.4366,1.54,-0.3
2.64,4.3,0.105,0.0973,64.18,0.3509,0.1565,0.8,5427.2,Consumer,1.4143,4.68,0.3
11.53,2.43,0.1866,-0.0649,39.87,-0.2598,0.6322,1.15,11268.65,Technology,-0.9865,1.93,-0.2965
4.08,1.11,0.1017,0.144,26.36,0.8973,0.4493,0.51,8576.23,Consumer,-0.7236,3.61,-0.0252
59.73,1.21,0.1385,0.3035,90.53,-1.69,0.7909,0.68,3374.79,Technology,-0.5804,1.63,-0.3
25.26,1.73,0.2117,0.0577,1.63,1.1931,0.332,0.7,61292.61,Energy,0.279,4.18,0.133
13.26,2.0,0.1833,0.0995,32.69,-3.5167,0.9686,1.03,58763.96,Consumer,0.2962,1.29,-0.0847
33.48,0.91,0.1829,0.3827,94.35,-2.5961,0.0499,0.82,90361.86,Technology,0.6016,3.95,0.17
6.19,2.54,0.0281,-0.0981,65.4,3.6514,0.0629,1.14,1759.18,Technology,1.233,2.57,0.2026
18.82,1.74,0.162,0.2587,53.27,-2.5124,0.7014,1.55,16344.04,Healthcare,-0.2907,2.86,-0.0344
14.29,0.59,0.0497,0.2406,20.35,-3.9199,0.8875,0.7,72022.52,Energy,-0.6657,2.47,-0.1647
15.05,0.94,0.0175,0.2081,83.34,-2.4628,0.7955,1.08,163700.34,Consumer,-0.9382,2.61,-0.2472
33.71,1.22,0.1143,0.2738,20.42,3.4801,0.4898,0.81,396.52,Healthcare,0.1472,1.02,-0.2413
21.89,1.58,0.0477,0.1221,24.83,-3.5837,0.2696,1.1,8056.44,Consumer,-0.004,1.1,-0.2325
15.35,5.12,0.1832,-0.0074,19.19,-1.9116,0.0135,1.41,5550.08,Finance,-1.3836,4.18,-0.1558
3.24,1.9,0.1852,0.2442,15.81,-2.9164,0.5095,1.59,195180.71,Finance,0.7214,1.85,0.1717
5.65,1.0,-0.0322,0.2499,95.33,-0.5483,0.4756,1.4,97.64,Technology,-0.4298,3.43,-0.0045
11.04,1.88,0.0537,0.2458,60.2,-0.872,0.3442,1.23,997.61,Healthcare,1.5353,3.61,0.3
13.13,1.33,0.0032,0.0867,63.78,-0.9615,0.5781,0.49,142353.01,Technology,-0.1616,3.79,0.0342
4.93,2.0,0.083,-0.0274,95.43,3.7123,0.7288,0.58,3167.06,Technology,-1.0771,3.39,-0.1394
83.88,2.34,0.1564,0.1087,23.06,-2.3982,0.7009,0.66,600.09,Technology,0.2756,3.52,-0.3
40.98,3.41,0.1006,0.2213,0.59,-0.2044,0.2633,1.2,166720.54,Finance,1.0484,3.33,0.0815
19.72,1.62,0.0728,0.2337,59.89,0.6772,0.5853,0.52,462.37,Technology,0.4221,4.71,0.2437
12.91,4.41,0.224,0.0155,50.78,-1.9604,0.1488,1.18,62571.93,Technology,1.2574,3.66,0.3
10.28,2.84,-0.0644,0.1273,47.77,0.9732,0.1216,1.14,357.63,Technology,-0.7751,2.41,-0.2397
5.69,1.08,0.2189,-0.1163,6.19,-0.7996,0.7859,0.38,452.57,Technology,0.6413,2.43,0.118
12.96,6.21,0.0765,0.2277,45.44,0.7486,0.6937,0.58,12091.8,Healthcare,1.2261,1.32,0.1306
14.97,2.01,0.1138,-0.0375,28.76,-0.216,0.7679,1.69,1485.31,Consumer,0.3505,4.97,0.2481
4.51,1.0,0.0778,0.1978,27.46,-4.1011,0.1525,1.42,13970.04,Healthcare,1.0872,4.56,0.3
15.92,4.44,0.2434,-0.0924,22.24,2.6122,0.9146,0.65,297773.92,Energy,0.1061,1.17,-0.1553
10.76,5.74,0.0215,0.2347,33.25,4.1409,0.1331,0.6,5943.02,Healthcare,1.1552,4.45,0.3
2.65,1.62,0.1209,0.1283,35.31,-0.3535,0.87,0.29,210149.54,Energy,0.6969,1.55,0.0893
6.12,1.22,0.1622,-0.0372,30.88,-1.7959,0.3524,2.09,15499.82,Finance,-0.3019,1.96,-0.1138
8.75,1.49,-0.0089,0.1837,97.88,3.012,0.1054,1.02,54816.41,Consumer,-0.3641,3.72,0.0166
55.16,2.53,0.0464,-0.0086,93.27,3.7808,0.2868,2.56,73.22,Technology,0.5916,3.92,-0.0877
19.02,3.55,0.1081,0.1924,57.45,-0.3376,0.1814,0.91,28929.28,Energy,-0.3804,3.02,-0.0896
4.19,2.32,0.0491,0.0389,98.11,-0.4374,0.4907,1.15,21280.09,Finance,0.2272,4.87,0.2838
17.97,1.75,0.0548,-0.1782,99.12,-0.1598,0.9497,1.56,3943.65,Consumer,0.0239,2.96,-0.081
3.53,4.05,0.092,-0.0674,35.59,-3.3491,0.3279,2.27,358994.31,Energy,-0.8676,2.03,-0.2372
28.97,1.37,0.172,0.0154,44.52,-0.5823,0.6121,1.28,3021.73,Finance,-0.0715,1.04,-0.3
8.36,3.06,0.0926,0.2852,95.91,3.4299,0.8917,1.0,324.49,Technology,-0.5014,4.47,0.1309
11.3,1.39,0.2063,0.2152,60.86,-0.3374,0.6301,1.01,38712.36,Finance,0.2698,2.58,0.0974
35.19,2.14,0.0402,0.3236,21.29,-2.0801,0.3622,0.59,469.96,Finance,0.2014,4.13,0.0479
4.35,1.54,0.0198,0.328,68.94,0.9934,0.9908,0.83,9444.37,Technology,-0.2586,4.1,0.1338
3.98,1.59,0.2741,-0.0002,20.57,-1.3344,0.1874,1.03,118152.16,Energy,-0.1499,1.17,-0.1059
7.64,1.31,0.0674,0.0517,33.94,-0.1329,0.5233,2.0,21959.53,Finance,-1.3764,4.29,-0.1014
27.96,3.69,0.0151,0.0183,22.76,-2.5377,0.7967,0.81,4940.51,Technology,0.7647,2.16,-0.0452
3.61,1.06,-0.0194,-0.0207,24.5,-2.0732,0.0006,1.7,4014.82,Energy,-0.4878,4.36,0.0654
1.26,1.06,0.206,-0.1962,0.47,1.4753,0.702,0.96,101791.84,Technology,1.0016,2.97,0.2652
8.49,5.89,0.0927,0.0778,88.07,0.2317,0.2665,1.86,706.39,Healthcare,-1.8734,3.37,-0.2982
18.94,2.96,0.0997,-0.1128,29.6,-1.5521,0.1697,1.4,38181.64,Energy,0.7586,1.41,-0.0836
31.82,0.39,0.1073,0.0749,8.64,0.2391,0.2742,1.36,651620.45,Healthcare,-0.3163,2.52,-0.2119
8.41,1.17,0.201,0.3974,8.7,-1.2143,0.9668,1.63,24025.56,Finance,1.3589,4.88,0.3
8.77,0.56,0.1056,0.0036,55.6,-1.5675,0.8919,1.52,5033.97,Finance,1.2411,4.7,0.3
30.66,0.93,0.3075,0.1092,99.29,2.3281,0.2138,1.7,5883.28,Finance,2.3292,4.98,0.3
2.73,0.25,0.1307,0.216,14.5,1.5658,0.117,2.9,3100.25,Energy,0.9538,3.04,0.3
8.93,1.52,0.2049,0.122,9.96,-0.0425,0.3642,2.24,2203.74,Consumer,-0.7755,4.27,0.0455
14.19,0.83,0.1844,0.1239,43.83,0.2887,0.5923,1.26,10255.32,Energy,0.9609,2.82,0.1926
17.45,1.71,0.1171,0.0256,56.33,-0.0168,0.8671,0.8,31538.65,Energy,0.2337,4.77,0.1877
8.1,0.62,0.073,0.0452,29.44,0.974,0.9661,1.2,203118.94,Consumer,-0.7152,4.94,0.0723
12.52,1.73,0.1466,-0.064,30.25,-1.599,0.7512,0.38,161.89,Energy,0.9212,4.51,0.3
1.66,1.29,0.1608,0.2069,42.45,1.725,0.599,1.51,61.68,Healthcare,0.0761,3.48,0.1791
7.2,4.06,0.0742,-0.1812,31.41,0.7071,0.1423,0.59,211115.12,Consumer,2.5987,4.96,0.3
17.51,3.85,0.1333,0.2257,91.53,-0.5261,0.074,1.75,9084.03,Consumer,0.4211,4.93,0.2868
5.55,2.64,0.2189,-0.1306,4.2,-0.9756,0.596,2.69,10087.15,Healthcare,-0.2165,2.9,0.0094
12.77,1.36,0.2856,0.2244,23.46,1.6823,0.5391,0.48,22083.62,Consumer,-2.0722,2.22,-0.3
17.42,5.43,0.1883,0.0269,80.86,-0.301,0.8461,0.98,5576.3,Consumer,-2.0452,1.75,-0.3
9.26,0.65,0.269,-0.1048,83.4,-1.3978,0.3226,0.59,420968.45,Healthcare,-0.4021,3.71,0.0445
13.96,0.71,0.0697,0.1669,11.16,-0.7691,0.0397,0.42,21669.42,Technology,0.7259,1.14,-0.0151
5.64,1.57,0.1762,0.2193,97.38,1.5384,0.4237,0.95,3310.32,Technology,1.081,4.06,0.3
10.33,6.38,0.2271,0.0143,69.34,-3.2211,0.9692,1.37,3958.56,Technology,0.9609,1.21,0.0784
